date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions,GQV_brand,GQV_generic
2024-02-05,Jonkoping County,370009,75,335,0,0,92.93,598.04,0.0,0.0,1,0.00046260601387818041,4.8981238756103833
2023-04-17,Jonkoping County,370009,81,784,0,426,26.15,481.67,45.92,0.0,1,0.00041120534566949372,5.8332562323310206
2023-10-30,Jonkoping County,370009,86,4360,62,3,80.38,312.19,0.1,4.23,1,0.00025700334104343357,5.1232074016962219
2024-10-07,Jonkoping County,370009,55,146,0,388,15.69,425.62,47.96,0.0,1,0.00030840400925212025,4.3939347211513748
2024-02-26,Jonkoping County,370009,84,251,0,0,117.47,784.38,0.0,0.0,1,0.00046260601387818041,4.9288614751991773
2023-04-10,Jonkoping County,370009,97,1187,0,512,335.69,1110.98,42.17,0.0,1,0.00061680801850424051,5.83716268311488
2023-11-27,Jonkoping County,370009,84,390,213,0,101.96,277.79,0.0,14.67,1,0.00087381135954767413,5.3607812901567717
2025-01-27,Jonkoping County,370009,24,79,0,7,8.61,98.62,0.17,0.0,1,0.00051400668208686714,4.337136982780776
2023-11-06,Jonkoping County,370009,62,1358,0,1,11.96,220.59,0.22,0.0,1,0.00087381135954767413,5.298432279619635
2023-05-22,Jonkoping County,370009,96,160,0,414,76.5,466.61,38.73,0.0,1,0.00087381135954767413,5.6085839115908511
2024-11-18,Jonkoping County,370009,21,174,0,11,4.93,498.93,0.41,0.0,1,0.00046260601387818041,4.2541763042919554
2023-03-06,Jonkoping County,370009,88,1427,0,607,399.92,1243.32,46.65,0.0,1,0.00041120534566949372,5.7277306604985867
2023-10-23,Jonkoping County,370009,73,207,390,6,108.43,263.98,0.5,26.64,1,0.000359804677460807,5.2585967617579028
2023-07-10,Jonkoping County,370009,87,471,5,0,44.25,749.39,0.0,0.19,1,0.00056540735029555382,5.870984322796196
2023-07-24,Jonkoping County,370009,127,455,225,6,39.92,500.44,0.56,15.78,1,0.00087381135954767413,5.7869442302749938
2024-02-19,Jonkoping County,370009,78,277,0,0,163.33,399.76,0.0,0.0,1,0.00061680801850424051,5.129478283217682
2023-12-25,Jonkoping County,370009,99,333,99,0,25.81,296.34,0.0,6.7,1,0.00025700334104343357,4.9656129529683888
2024-03-04,Jonkoping County,370009,103,253,0,0,115.02,316.73,0.0,0.0,1,0.00020560267283474686,4.8004626060138778
2024-04-08,Jonkoping County,370009,41,333,0,1,19.84,612.62,0.02,0.0,1,0.00051400668208686714,5.4231817013621173
2023-12-11,Jonkoping County,370009,86,1133,169,0,114.4,377.54,0.0,11.56,1,0.000359804677460807,5.0599331791313285
2024-09-23,Jonkoping County,370009,62,96,0,48,13.1,237.72,9.28,0.0,1,0.00061680801850424051,4.3237214083783089
2025-01-27,Kalmar County,246352,22,75,0,4,12.88,133.31,0.11,0.0,1,0.00020560267283474686,2.5164225134926754
2023-09-04,Kalmar County,246352,55,0,122,0,38.66,0.0,0.0,8.47,1,0.00010280133641737343,3.63639167309175
2023-10-30,Kalmar County,246352,42,2348,0,0,19.19,40.24,0.0,0.0,1,0.00025700334104343357,3.3338987406836287
2024-12-09,Kalmar County,246352,23,96,0,993,3.44,117.61,71.06,0.0,1,0.00020560267283474686,3.6606527884862503
2023-06-12,Kalmar County,246352,51,0,0,77,45.57,0.0,7.51,0.0,1,0.00046260601387818041,3.81840143921871
2024-04-01,Kalmar County,246352,23,0,0,0,2.06,0.0,0.0,0.0,1,0.00015420200462606013,3.1913646877409407
2025-01-13,Kalmar County,246352,28,64,0,2,1.65,72.56,0.13,0.0,1,0.00097661269596504749,2.6468260087381137
2024-04-29,Kalmar County,246352,29,0,0,0,8.95,0.0,0.0,0.0,1,0.00010280133641737343,3.3997943973271654
2024-12-02,Kalmar County,246352,13,115,0,548,2.68,349.28,68.68,0.0,1,0.00025700334104343357,2.4830120791570289
2023-07-10,Kalmar County,246352,44,0,1,0,16.88,0.0,0.0,0.04,1,0.00025700334104343357,5.74248265227448
2023-10-16,Kalmar County,246352,37,0,0,0,46.78,0.0,0.0,0.0,1,0.00030840400925212025,3.4996144949884349
2024-08-05,Kalmar County,246352,39,47,0,0,51.26,349.98,0.0,0.0,1,0.00010280133641737343,4.03248522230789
2023-04-17,Kalmar County,246352,63,0,0,198,20.55,0.0,23.08,0.0,1,0.00025700334104343357,3.7059367771781031
2024-12-16,Kalmar County,246352,26,112,0,446,7.32,452.65,63.68,0.0,1,0.000359804677460807,2.5488563351323568
2025-01-20,Kalmar County,246352,36,54,0,0,4.16,81.77,0.0,0.0,1,0.00015420200462606013,2.5802107427396557
2024-09-16,Kalmar County,246352,19,55,0,83,2.13,0.0,21.15,0.0,1,0.00020560267283474686,2.6878437419686456
2023-07-31,Kalmar County,246352,90,0,17,0,75.6,0.0,0.0,0.87,1,0.00061680801850424051,5.5773323053199695
2024-11-04,Kalmar County,246352,29,79,0,3,8.41,118.21,0.09,0.0,1,0.00046260601387818041,2.5438190696479053
2024-05-27,Kalmar County,246352,13,22,0,0,1.52,131.41,0.0,0.0,1,0.0,3.4054484708301209
2023-11-13,Kalmar County,246352,42,116,0,0,38.37,14.91,0.0,0.0,1,0.00020560267283474686,3.1759444872783344
2023-03-20,Kalmar County,246352,60,0,0,196,230.91,0.0,35.14,0.0,1,0.000719609354921614,3.609509123618607
2023-07-17,Kalmar County,246352,64,0,3,0,107.01,0.0,0.0,0.12,1,0.00030840400925212025,5.9758416859419174
2024-07-08,Kalmar County,246352,38,45,0,0,22.09,234.21,0.0,0.0,1,0.00025700334104343357,4.023130300693909
2024-03-04,Kalmar County,246352,53,3,0,0,58.86,0.0,0.0,0.0,1,0.00030840400925212025,2.987201233616037
2023-08-14,Kalmar County,246352,53,0,9,0,52.1,0.0,0.0,0.48,1,0.00046260601387818041,4.1709072217938834
2024-05-13,Kalmar County,246352,28,0,0,0,63.22,0.0,0.0,0.0,1,0.00020560267283474686,3.6265227447956825
2024-01-15,Kalmar County,246352,51,31,2,0,29.31,0.0,0.0,0.09,1,0.00046260601387818041,3.1664867643279364
2023-09-18,Kalmar County,246352,63,0,0,0,117.4,0.0,0.0,0.0,1,0.00030840400925212025,3.5890516576715497
2023-09-11,Kalmar County,246352,46,0,19,0,113.09,0.0,0.0,1.31,1,0.0006682086867129273,3.4960678488820354
2024-08-12,Kalmar County,246352,21,38,0,0,16.86,217.43,0.0,0.0,1,0.00010280133641737343,3.6680544847083012
2024-09-09,Kalmar County,246352,27,53,0,112,7.14,333.86,21.29,0.0,1,0.00025700334104343357,2.8216910819840657
2024-04-22,Kalmar County,246352,27,0,0,0,70.55,0.0,0.0,0.0,1,0.00015420200462606013,3.3480853251092264
2024-06-24,Kalmar County,246352,21,40,0,0,3.69,136.94,0.0,0.0,1,5.1400668208686716e-05,3.3606784888203545
2025-02-10,Kalmar County,246352,23,27,0,16,5.15,123.21,0.36,0.0,1,0.00025700334104343357,2.56319712156258
2023-10-23,Kalmar County,246352,34,0,0,0,27.73,0.0,0.0,0.0,1,0.00020560267283474686,3.5348239527113852
2023-12-11,Kalmar County,246352,60,573,0,0,42.34,109.73,0.0,0.0,1,0.00051400668208686714,2.9942431251606272
2023-09-25,Kalmar County,246352,72,0,0,0,94.95,0.0,0.0,0.0,1,0.00010280133641737343,3.728655872526343
2024-10-07,Kalmar County,246352,18,62,0,241,6.26,81.49,25.66,0.0,1,0.00010280133641737343,2.5753276792598303
2023-11-13,Kronoberg County,203351,33,136,0,0,21.1,47.24,0.0,0.0,1,,
2024-07-08,Kronoberg County,203351,9,55,0,0,0.45,0.0,0.0,0.0,1,,
2023-06-05,Kronoberg County,203351,49,0,0,170,31.04,0.0,12.77,0.0,1,,
2023-06-19,Kronoberg County,203351,45,0,0,0,17.68,0.0,0.0,0.0,1,,
2024-12-02,Kronoberg County,203351,24,62,0,401,7.58,484.63,49.1,0.0,1,,
2024-11-18,Kronoberg County,203351,7,72,0,0,49.45,0.0,0.0,0.0,1,,
2023-05-01,Kronoberg County,203351,61,0,0,244,58.7,0.0,15.17,0.0,1,,
2024-07-15,Kronoberg County,203351,7,32,0,0,14.4,200.69,0.0,0.0,1,,
2024-10-28,Kronoberg County,203351,33,46,0,139,22.65,172.02,11.92,0.0,1,,
2024-04-29,Kronoberg County,203351,22,0,0,0,12.9,0.0,0.0,0.0,1,,
2023-11-20,Kronoberg County,203351,46,141,0,0,103.81,137.84,0.0,0.0,1,,
2024-03-04,Kronoberg County,203351,63,0,0,0,279.03,0.0,0.0,0.0,1,,
2023-10-09,Kronoberg County,203351,70,0,0,0,72.98,0.0,0.0,0.0,1,,
2023-06-26,Kronoberg County,203351,47,0,1,0,18.4,0.0,0.0,0.04,1,,
2025-02-24,Kronoberg County,203351,33,38,0,18,11.04,68.78,0.61,0.0,1,,
2023-04-10,Kronoberg County,203351,60,0,0,293,102.79,0.0,25.7,0.0,1,,
2023-09-11,Kronoberg County,203351,74,0,2,0,47.31,0.0,0.0,0.14,1,,
2023-10-30,Kronoberg County,203351,58,2188,0,0,6.37,20.21,0.0,0.0,1,,
2024-10-21,Kronoberg County,203351,30,42,0,411,13.83,14.41,42.87,0.0,1,,
2024-02-19,Kronoberg County,203351,34,18,0,0,56.26,0.0,0.0,0.0,1,,
2024-05-06,Kronoberg County,203351,20,0,0,0,18.41,0.0,0.0,0.0,1,,
2024-12-09,Kronoberg County,203351,32,99,0,711,3.48,33.84,51.67,0.0,1,,
2023-03-13,Kronoberg County,203351,62,0,0,345,66.09,0.0,25.82,0.0,1,,
2023-12-18,Kronoberg County,203351,51,214,0,0,25.97,45.84,0.0,0.0,1,,
2024-08-19,Kronoberg County,203351,27,36,0,40,8.57,245.63,12.55,0.0,1,,
2024-06-03,Kronoberg County,203351,22,39,0,0,5.72,50.06,0.0,0.0,1,,
2023-09-18,Kronoberg County,203351,54,0,0,0,62.14,0.0,0.0,0.0,1,,
2024-10-14,Kronoberg County,203351,27,46,0,20,6.79,99.82,2.67,0.0,1,,
2023-05-22,Kronoberg County,203351,52,2,0,169,29.01,0.17,17.71,0.0,1,,
2024-06-17,Kronoberg County,203351,5,32,0,86,0.86,485.22,7.79,0.0,1,,
2024-01-08,Kronoberg County,203351,71,15,0,0,31.69,71.54,0.0,0.0,1,,
2024-07-22,Kronoberg County,203351,11,37,0,0,3.59,355.46,0.0,0.0,1,,
2023-05-29,Norrbotten County,248620,31,0,0,440,4.11,0.0,25.52,0.0,1,0.00025700334104343357,4.3253662297609869
2024-08-12,Norrbotten County,248620,23,60,0,0,11.38,655.85,0.0,0.0,1,0.00020560267283474686,4.0897455666923674
2023-05-01,Norrbotten County,248620,14,0,0,197,2.14,0.0,14.15,0.0,1,,4.2101259316371111
2024-01-29,Norrbotten County,248620,34,20,0,0,57.89,0.0,0.0,0.0,1,0.00025700334104343357,4.2339244410177335
2024-01-01,Norrbotten County,248620,33,48,0,20,147.83,31.96,2.21,0.0,1,,7.213518375738885
2023-11-27,Norrbotten County,248620,17,62,0,0,44.47,17.7,0.0,0.0,1,,3.8136211770753019
2023-12-11,Norrbotten County,248620,16,590,0,0,20.96,86.8,0.0,0.0,1,5.1400668208686716e-05,3.6459007967103574
2024-01-22,Norrbotten County,248620,36,17,0,0,221.52,0.0,0.0,0.0,1,0.00025700334104343357,3.8237471087124133
2024-04-29,Norrbotten County,248620,18,0,0,0,2.28,0.0,0.0,0.0,1,0.00015420200462606013,3.6915445900796708
2024-07-01,Norrbotten County,248620,16,29,0,0,2.3,0.0,0.0,0.0,1,0.00025700334104343357,4.5261886404523262
2024-11-25,Norrbotten County,248620,11,85,0,685,0.93,89.33,76.47,0.0,1,0.00015420200462606013,2.9405294268825495
2024-05-27,Norrbotten County,248620,14,23,0,0,3.67,81.84,0.0,0.0,1,5.1400668208686716e-05,3.9179645335389361
2023-07-03,Norrbotten County,248620,41,0,0,0,109.15,0.0,0.0,0.0,1,0.00030840400925212025,5.7649961449498841
2024-12-09,Norrbotten County,248620,18,95,0,936,14.11,26.45,76.35,0.0,1,0.00061680801850424051,3.6228732973528657
2024-03-04,Norrbotten County,248620,16,0,0,0,7.18,0.0,0.0,0.0,1,0.00046260601387818041,3.5228475970187612
2024-03-11,Norrbotten County,248620,13,0,0,0,60.19,0.0,0.0,0.0,1,,3.6666666666666665
2024-07-08,Norrbotten County,248620,8,33,0,0,1.54,71.65,0.0,0.0,1,5.1400668208686716e-05,4.5781547160113085
2025-02-03,Norrbotten County,248620,7,34,0,1,2.93,0.0,0.0,0.0,1,5.1400668208686716e-05,3.3644821382677974
2024-04-08,Norrbotten County,248620,15,0,0,0,3.89,0.0,0.0,0.0,1,5.1400668208686716e-05,3.854124903623747
2024-08-05,Norrbotten County,248620,9,72,0,0,66.31,326.63,0.0,0.0,1,0.00020560267283474686,4.546029298380879
2024-10-28,Norrbotten County,248620,20,89,0,203,1.75,184.35,18.39,0.0,1,0.000359804677460807,3.054433307632999
2024-09-09,Norrbotten County,248620,6,63,0,107,1.17,56.55,17.47,0.0,1,5.1400668208686716e-05,3.6758673862760216
2023-07-10,Norrbotten County,248620,26,0,0,0,7.86,0.0,0.0,0.0,1,0.00020560267283474686,5.7509123618607045
2024-02-05,Norrbotten County,248620,33,31,0,0,141.67,0.0,0.0,0.0,1,0.00020560267283474686,3.9902852737085581
2023-11-06,Norrbotten County,248620,20,1055,0,0,3.37,11.63,0.0,0.0,1,0.00015420200462606013,3.8189154459007968
2024-10-07,Norrbotten County,248620,17,97,0,185,3.69,0.0,23.36,0.0,1,0.00020560267283474686,3.1920328964276536
2023-03-13,Norrbotten County,248620,22,0,0,322,6.7,0.0,25.49,0.0,1,0.00010280133641737343,3.83639167309175
2023-04-24,Norrbotten County,248620,20,0,0,167,40.73,0.0,9.16,0.0,1,0.00010280133641737343,4.1770753019789257
2023-04-03,Norrbotten County,248620,20,0,0,193,62.11,0.0,18.26,0.0,1,0.00025700334104343357,3.7420200462606013
2024-03-18,Norrbotten County,248620,9,0,0,0,1.02,0.0,0.0,0.0,1,,3.6973528655872525
2024-06-03,Norrbotten County,248620,14,25,0,0,2.48,199.29,0.0,0.0,1,,3.424312516062709
2025-01-27,Orebro County,308375,17,89,0,5,2.39,584.47,0.21,0.0,1,0.00056540735029555382,3.4642508352608585
2023-12-11,Orebro County,308375,48,887,0,0,9.95,901.49,0.0,0.0,1,0.00025700334104343357,3.6489848368028786
2024-02-12,Orebro County,308375,55,246,0,0,37.71,203.61,0.0,0.0,1,0.00020560267283474686,3.6011822153688
2024-02-26,Orebro County,308375,85,216,0,0,376.31,501.03,0.0,0.0,1,0.00020560267283474686,3.7462863017219226
2024-12-16,Orebro County,308375,35,103,0,585,7.35,223.47,84.07,0.0,1,0.000359804677460807,3.381649961449499
2023-11-20,Orebro County,308375,50,318,0,0,17.63,759.48,0.0,0.0,1,,3.8554099203289645
2024-11-11,Orebro County,308375,20,120,0,124,19.14,138.26,8.49,0.0,1,0.00041120534566949372,3.3409406322282189
2024-04-01,Orebro County,308375,29,292,0,0,6.56,650.67,0.0,0.0,1,0.00015420200462606013,4.0710871241326139
2024-08-26,Orebro County,308375,30,42,0,32,9.38,503.39,3.3,0.0,1,0.000359804677460807,3.4012336160370085
2023-07-31,Orebro County,308375,77,236,4,0,640.07,252.62,0.0,0.16,1,0.000719609354921614,4.1997429966589568
2024-01-29,Orebro County,308375,57,218,0,0,98.57,1001.28,0.0,0.0,1,0.00010280133641737343,3.9496787458236957
2024-09-02,Orebro County,308375,35,101,0,292,4.6,313.99,22.73,0.0,1,0.00025700334104343357,3.4463634027242356
2024-11-25,Orebro County,308375,24,87,0,765,3.52,365.9,74.94,0.0,1,0.000359804677460807,3.1928553071189927
2023-06-26,Orebro County,308375,65,103,0,0,39.58,114.94,0.0,0.0,1,0.00092521202775636081,4.175276278591622
2024-03-04,Orebro County,308375,62,224,0,0,79.58,234.02,0.0,0.0,1,0.00010280133641737343,3.7123618607041893
2024-05-06,Orebro County,308375,28,220,0,0,4.22,43.43,0.0,0.0,1,0.00041120534566949372,4.42035466461064
2024-06-24,Orebro County,308375,31,59,0,0,6.32,116.98,0.0,0.0,1,0.000359804677460807,4.0360832690824981
2023-11-13,Orebro County,308375,39,286,0,0,7.92,382.6,0.0,0.0,1,0.00015420200462606013,3.8329478283217684
2024-03-11,Orebro County,308375,50,260,0,0,30.52,249.69,0.0,0.0,1,0.00020560267283474686,3.6913903880750452
2023-08-14,Orebro County,308375,54,184,11,0,66.63,174.73,0.0,0.56,1,0.00020560267283474686,3.9689025957337445
2023-12-18,Orebro County,308375,50,527,0,0,22.68,549.4,0.0,0.0,1,0.00030840400925212025,3.1991775893086611
2024-06-17,Orebro County,308375,21,74,0,139,2.42,364.95,9.9,0.0,1,0.00030840400925212025,3.9367771781033154
2023-11-06,Orebro County,308375,57,1032,0,0,9.23,301.2,0.0,0.0,1,0.00046260601387818041,3.7923927011051144
2024-02-19,Orebro County,308375,78,224,0,0,151.23,452.21,0.0,0.0,1,0.000359804677460807,3.5863274222564892
2025-02-17,Orebro County,308375,43,80,0,62,26.63,319.22,1.52,0.0,1,0.00041120534566949372,3.267951683371884
2023-08-07,Orebro County,308375,63,162,7,0,23.41,187.72,0.0,0.26,1,0.00051400668208686714,4.3352351580570545
2023-08-28,Orebro County,308375,82,211,13,0,63.54,284.71,0.0,0.38,1,0.00010280133641737343,4.1667437676689794
2024-08-12,Orebro County,308375,31,65,0,0,10.99,318.37,0.0,0.0,1,0.00020560267283474686,3.5116936520174762
2023-05-29,Orebro County,308375,69,97,0,3104,34.88,68.54,158.48,0.0,1,0.00020560267283474686,4.1944487278334615
2025-01-13,Orebro County,308375,37,67,0,0,3.78,37.97,0.0,0.0,1,0.00030840400925212025,3.4819326651246465
2023-09-18,Orebro County,308375,77,150,0,0,48.54,140.93,0.0,0.0,1,0.000359804677460807,4.1900796710357238
2024-09-16,Orebro County,308375,36,101,0,138,15.36,171.2,26.01,0.0,1,0.00056540735029555382,3.3976355692624005
2023-12-25,Orebro County,308375,76,256,0,0,47.74,367.73,0.0,0.0,1,0.00020560267283474686,4.0638396299151891
2024-01-01,Orebro County,308375,71,263,0,25,37.12,750.16,2.73,0.0,1,0.00051400668208686714,5.2492932408121309
2023-05-22,Orebro County,308375,57,115,0,339,25.76,199.16,47.83,0.0,1,0.00056540735029555382,4.2191210485736317
2023-07-03,Orebro County,308375,55,190,0,0,39.0,363.38,0.0,0.0,1,0.00051400668208686714,4.3259316371112826
2023-04-17,Orebro County,308375,64,480,0,349,82.47,406.11,54.54,0.0,1,0.00051400668208686714,4.2927782061166795
2023-10-30,Orebro County,308375,65,3522,0,0,42.7,521.52,0.0,0.0,1,0.00010280133641737343,3.8267283474685172
2024-04-29,Orebro County,308375,32,214,0,0,11.79,542.6,0.0,0.0,1,0.00051400668208686714,4.3069133898740688
2023-10-16,Orebro County,308375,54,123,0,0,39.1,363.7,0.0,0.0,1,0.00046260601387818041,4.0646106399383193
2023-10-02,Orebro County,308375,30,207,0,0,7.15,349.7,0.0,0.0,1,0.00020560267283474686,4.11935235158057
2023-12-04,Orebro County,308375,66,406,0,0,18.84,321.25,0.0,0.0,1,0.00051400668208686714,4.2318170136211775
2023-09-04,Orebro County,308375,57,271,35,0,15.06,323.45,0.0,2.75,1,0.000719609354921614,4.0883063479825239
2024-08-19,Orebro County,308375,34,46,0,63,4.51,0.0,19.21,0.0,1,0.00015420200462606013,3.471395528141866
2023-06-19,Orebro County,308375,50,159,0,0,11.54,282.49,0.0,0.0,1,0.00061680801850424051,3.8271909534823951
2025-02-03,Orebro County,308375,35,75,0,0,13.68,339.29,0.0,0.0,1,0.00041120534566949372,3.2327936263171422
2023-07-10,Orebro County,308375,56,314,0,0,45.29,330.75,0.0,0.0,1,0.00041120534566949372,4.2823952711385251
2024-07-22,Orebro County,308375,31,56,0,0,31.4,239.47,0.0,0.0,1,0.00030840400925212025,3.4433821639681317
2024-11-18,Orebro County,308375,15,108,0,0,2.07,61.56,0.0,0.0,1,0.000359804677460807,3.3253148290927781
2024-07-08,Orebro County,308375,15,45,0,0,0.75,33.6,0.0,0.0,1,0.00010280133641737343,3.8069904908763812
2023-07-24,Ostergotland County,472446,83,460,12,0,45.16,725.65,0.0,0.62,1,0.00010280133641737343,6.643536365972758
2023-09-04,Ostergotland County,472446,60,371,86,0,56.35,780.87,0.0,6.03,1,0.0012850167052171678,6.1713184271395525
2023-05-08,Ostergotland County,472446,67,137,0,289,44.28,123.28,30.4,0.0,1,0.00051400668208686714,6.28727833461835
2024-12-16,Ostergotland County,472446,34,114,0,673,10.34,91.3,83.45,0.0,1,0.000359804677460807,5.1485993317913135
2024-12-02,Ostergotland County,472446,43,128,1,650,8.3,419.48,62.49,0.11,1,0.00020560267283474686,4.8276535594962731
2023-09-25,Ostergotland County,472446,80,246,0,0,200.27,386.77,0.0,0.0,1,0.00082241069133898745,6.1496787458236959
2024-06-17,Ostergotland County,472446,25,99,0,222,17.25,143.52,24.76,0.0,1,0.00051400668208686714,5.6979696736057566
2023-03-06,Ostergotland County,472446,104,1490,0,562,84.87,1585.24,51.17,0.0,1,0.0012850167052171678,6.0609097918272941
2024-03-25,Ostergotland County,472446,53,379,0,0,26.61,621.55,0.0,0.0,1,0.00061680801850424051,5.9264970444615779
2024-10-28,Ostergotland County,472446,36,111,0,318,8.66,474.62,29.71,0.0,1,0.00030840400925212025,5.1647391416088411
2025-01-13,Ostergotland County,472446,47,82,0,2,13.62,89.66,0.01,0.0,1,0.00046260601387818041,5.1341043433564639
2024-10-07,Ostergotland County,472446,52,164,0,342,14.45,445.89,43.19,0.0,1,0.00056540735029555382,5.0461063993831923
2023-06-05,Ostergotland County,472446,63,291,0,414,37.6,574.41,39.41,0.0,1,0.00046260601387818041,6.4263685427910566
2024-07-01,Ostergotland County,472446,37,79,0,0,10.47,259.25,0.0,0.0,1,0.00056540735029555382,5.9207401696222055
2024-11-25,Ostergotland County,472446,24,99,0,925,3.54,287.73,116.65,0.0,1,0.00025700334104343357,4.5458750963762533
2023-08-14,Ostergotland County,472446,106,314,15,0,100.43,1031.53,0.0,0.52,1,0.00046260601387818041,6.1083526085839113
2024-01-01,Ostergotland County,472446,90,434,0,29,48.13,467.98,2.31,0.0,1,0.00077101002313030066,7.4971986635826262
2023-05-15,Ostergotland County,472446,57,192,0,292,27.8,446.17,26.76,0.0,1,0.00077101002313030066,6.78355178617322
2024-07-29,Ostergotland County,472446,22,116,0,0,42.8,566.44,0.0,0.0,1,0.00041120534566949372,5.0831662811616551
2023-08-07,Ostergotland County,472446,95,363,15,0,134.19,843.76,0.0,0.69,1,0.0010280133641737343,6.67437676689797
2023-08-21,Ostergotland County,472446,102,418,2,0,50.96,319.96,0.0,0.14,1,0.00082241069133898745,6.1429452582883579
2023-12-04,Ostergotland County,472446,72,598,0,0,43.43,1896.95,0.0,0.0,1,0.00051400668208686714,5.924749421742483
2023-12-25,Ostergotland County,472446,87,404,0,0,107.77,1201.66,0.0,0.0,1,0.00041120534566949372,5.4495502441531736
2023-06-19,Ostergotland County,472446,61,199,0,0,116.27,131.49,0.0,0.0,1,0.00061680801850424051,5.9621177075301981
2024-07-22,Ostergotland County,472446,36,73,0,0,24.31,212.77,0.0,0.0,1,5.1400668208686716e-05,5.4041634541249035
2023-11-13,Ostergotland County,472446,70,569,0,0,75.37,682.28,0.0,0.0,1,0.00077101002313030066,5.7697250064250838
2024-03-18,Ostergotland County,472446,46,382,0,0,25.83,891.7,0.0,0.0,1,0.00061680801850424051,5.44070932922128
2024-01-22,Ostergotland County,472446,73,403,0,0,224.97,1084.64,0.0,0.0,1,0.0011308147005911076,5.7582112567463373
2024-05-27,Ostergotland County,472446,20,90,0,0,13.49,216.81,0.0,0.0,1,0.00061680801850424051,6.052120277563608
2024-04-29,Ostergotland County,472446,43,345,0,0,75.25,1479.84,0.0,0.0,1,0.00041120534566949372,6.1648419429452579
2024-04-08,Ostergotland County,472446,37,443,0,0,5.28,1029.45,0.0,0.0,1,0.00030840400925212025,6.2460035980467747
2025-02-03,Ostergotland County,472446,56,74,0,3,6.82,111.64,0.08,0.0,1,0.00046260601387818041,4.9626317142122849
2024-05-13,Ostergotland County,472446,33,273,0,0,25.93,591.81,0.0,0.0,1,0.000359804677460807,6.0608069904908763
2023-05-29,Ostergotland County,472446,84,182,0,2217,70.77,452.18,125.54,0.0,1,0.00087381135954767413,6.6370598817784634
2023-10-09,Ostergotland County,472446,79,337,0,0,33.4,675.61,0.0,0.0,1,0.0010280133641737343,6.3320483166281161
2024-09-09,Ostergotland County,472446,29,103,0,193,14.12,696.56,30.47,0.0,1,0.00056540735029555382,5.1214083783089182
2024-07-08,Ostergotland County,472446,17,83,0,0,12.38,86.31,0.0,0.0,1,0.00020560267283474686,5.8035980467746082
2024-02-05,Ostergotland County,472446,72,397,0,0,91.29,1258.64,0.0,0.0,1,0.00056540735029555382,5.3906964790542276
2023-10-16,Ostergotland County,472446,82,274,0,0,111.75,571.13,0.0,0.0,1,0.00051400668208686714,6.0440503726548442
2023-11-20,Ostergotland County,472446,69,470,0,0,110.02,1172.02,0.0,0.0,1,0.000719609354921614,5.6555127216653815
2024-02-26,Ostergotland County,472446,117,348,0,0,8.86,955.56,0.0,0.0,1,0.00092521202775636081,5.723413004369057
2024-11-18,Ostergotland County,472446,25,150,0,0,6.47,234.6,0.0,0.0,1,0.00061680801850424051,4.7396556155230014
2024-01-08,Ostergotland County,472446,116,333,0,0,204.27,869.6,0.0,0.0,1,0.00087381135954767413,6.4065792855307118
