date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions
2024-04-22,Gotland County,60971,8,0,0,0,7.13,0.0,0.0,0.0,0
2024-04-22,Gavleborg County,284558,22,0,0,0,3.45,0.0,0.0,0.0,0
2024-04-22,Dalarna County,286546,24,0,0,0,2.38,0.0,0.0,0.0,2
2024-04-22,Blekinge County,157223,13,0,0,0,5.05,0.0,0.0,0.0,0
2024-04-29,Vastra Gotaland County,1772821,4914,6213,576427,262970,2512.5,33662.35,12062.12,33677.8,16
2024-04-29,Vastmanland County,281158,16,0,0,0,2.08,0.0,0.0,0.0,2
2024-04-29,Vasternorrland County,241458,13,0,0,0,0.86,0.0,0.0,0.0,0
2024-04-29,Vasterbotten County,281138,23,0,0,0,2.91,0.0,0.0,0.0,1
2024-04-29,Varmland County,283384,37,249,0,0,41.09,2291.16,0.0,0.0,1
2024-04-29,Uppsala County,407912,34,0,0,0,29.63,0.0,0.0,0.0,2
2024-04-29,Stockholm County,2473307,596,0,0,0,562.51,0.0,0.0,0.0,5
2024-04-29,Sodermanland County,301542,22,0,0,0,8.08,0.0,0.0,0.0,0
2024-04-29,Skane County,1428626,242,0,2,0,56.27,0.0,0.0,0.14,4
2024-04-29,Ostergotland County,472446,43,345,0,0,75.25,1479.84,0.0,0.0,1
2024-04-29,Orebro County,308375,32,214,0,0,11.79,542.6,0.0,0.0,1
2024-04-29,Norrbotten County,248620,18,0,0,0,2.28,0.0,0.0,0.0,1
2024-04-29,Kronoberg County,203351,22,0,0,0,12.9,0.0,0.0,0.0,1
2024-04-29,Kalmar County,246352,29,0,0,0,8.95,0.0,0.0,0.0,1
2024-04-29,Jonkoping County,370009,42,314,0,0,30.09,579.08,0.0,0.0,2
2024-04-29,Jamtland County,132839,7,0,0,0,1.07,0.0,0.0,0.0,0
2024-04-29,Halland County,345074,172,356,73926,18286,39.81,1428.65,987.53,3980.7,4
2024-04-29,Gotland County,60971,7,0,0,0,0.64,0.0,0.0,0.0,0
2024-04-29,Gavleborg County,284558,33,0,0,0,12.73,0.0,0.0,0.0,1
2024-04-29,Dalarna County,286546,49,0,0,0,37.46,0.0,0.0,0.0,0
2024-04-29,Blekinge County,157223,18,0,0,0,4.63,0.0,0.0,0.0,1
2024-05-06,Vastra Gotaland County,1772821,3978,6225,294604,235749,2477.1,31727.28,11926.71,20233.74,18
2024-05-06,Vastmanland County,281158,18,0,0,0,13.12,0.0,0.0,0.0,1
2024-05-06,Vasternorrland County,241458,12,0,0,0,0.66,0.0,0.0,0.0,0
2024-05-06,Vasterbotten County,281138,24,0,0,0,2.04,0.0,0.0,0.0,0
2024-05-06,Varmland County,283384,33,229,0,0,47.84,1071.95,0.0,0.0,1
2024-05-06,Uppsala County,407912,27,0,0,0,8.8,0.0,0.0,0.0,1
2024-05-06,Stockholm County,2473307,519,0,0,0,282.49,0.0,0.0,0.0,4
2024-05-06,Sodermanland County,301542,12,0,0,0,0.25,0.0,0.0,0.0,1
2024-05-06,Skane County,1428626,236,0,3,0,173.89,0.0,0.0,0.16,8
2024-05-06,Ostergotland County,472446,60,318,0,0,91.09,748.58,0.0,0.0,0
2024-05-06,Orebro County,308375,28,220,0,0,4.22,43.43,0.0,0.0,1
2024-05-06,Norrbotten County,248620,13,0,0,0,2.33,0.0,0.0,0.0,0
2024-05-06,Kronoberg County,203351,20,0,0,0,18.41,0.0,0.0,0.0,1
2024-05-06,Kalmar County,246352,29,0,0,0,36.56,0.0,0.0,0.0,0
2024-05-06,Jonkoping County,370009,27,283,0,2,61.74,1018.6,0.04,0.0,2
2024-05-06,Jamtland County,132839,11,0,0,0,0.56,0.0,0.0,0.0,1
2024-05-06,Halland County,345074,146,426,15116,16396,52.21,579.29,903.22,1135.03,3
2024-05-06,Gotland County,60971,5,0,0,0,0.21,0.0,0.0,0.0,0
2024-05-06,Gavleborg County,284558,25,0,0,0,1.48,0.0,0.0,0.0,2
2024-05-06,Dalarna County,286546,48,0,0,0,39.46,0.0,0.0,0.0,0
2024-05-06,Blekinge County,157223,10,0,0,0,2.28,0.0,0.0,0.0,1
2024-05-13,Vastra Gotaland County,1772821,3238,481815,18402,1051088,1925.98,56641.6,38877.33,989.95,25
2024-05-13,Vastmanland County,281158,11,0,0,0,32.48,0.0,0.0,0.0,1
2024-05-13,Vasternorrland County,241458,10,0,0,0,2.48,0.0,0.0,0.0,1
2024-05-13,Vasterbotten County,281138,10,0,0,0,5.88,0.0,0.0,0.0,0
2024-05-13,Varmland County,283384,13,147,0,0,6.99,622.14,0.0,0.0,0
2024-05-13,Uppsala County,407912,29,0,0,0,10.76,0.0,0.0,0.0,3
2024-05-13,Stockholm County,2473307,461,0,0,0,375.21,0.0,0.0,0.0,5
2024-05-13,Sodermanland County,301542,16,0,0,0,87.04,0.0,0.0,0.0,2
2024-05-13,Skane County,1428626,203,0,0,0,116.57,0.0,0.0,0.0,4
2024-05-13,Ostergotland County,472446,33,273,0,0,25.93,591.81,0.0,0.0,1
2024-05-13,Orebro County,308375,24,194,0,0,9.19,419.28,0.0,0.0,2
2024-05-13,Norrbotten County,248620,8,0,0,0,18.42,0.0,0.0,0.0,0
2024-05-13,Kronoberg County,203351,24,0,0,0,13.23,0.0,0.0,0.0,0
2024-05-13,Kalmar County,246352,28,0,0,0,63.22,0.0,0.0,0.0,1
2024-05-13,Jonkoping County,370009,25,205,0,0,32.81,866.06,0.0,0.0,2
2024-05-13,Jamtland County,132839,8,0,0,0,1.2,0.0,0.0,0.0,0
2024-05-13,Halland County,345074,101,12902,819,53975,32.91,1713.08,2212.64,55.79,3
2024-05-13,Gotland County,60971,3,0,0,0,1.95,0.0,0.0,0.0,0
2024-05-13,Gavleborg County,284558,16,0,0,0,0.71,0.0,0.0,0.0,1
2024-05-13,Dalarna County,286546,25,0,0,0,7.99,0.0,0.0,0.0,0
2024-05-13,Blekinge County,157223,13,0,0,0,7.87,0.0,0.0,0.0,1
2024-05-20,Vastra Gotaland County,1772821,3110,487278,14445,1205633,2117.66,52466.78,42027.86,740.0,23
2024-05-20,Vastmanland County,281158,14,0,0,0,3.29,0.0,0.0,0.0,0
2024-05-20,Vasternorrland County,241458,12,0,0,0,0.49,0.0,0.0,0.0,3
2024-05-20,Vasterbotten County,281138,18,0,0,0,14.95,0.0,0.0,0.0,1
2024-05-20,Varmland County,283384,27,123,0,0,9.3,755.48,0.0,0.0,0
2024-05-20,Uppsala County,407912,10,0,0,0,2.78,0.0,0.0,0.0,2
2024-05-20,Stockholm County,2473307,367,0,0,0,363.21,0.0,0.0,0.0,4
2024-05-20,Sodermanland County,301542,16,0,0,0,2.73,0.0,0.0,0.0,1
2024-05-20,Skane County,1428626,176,0,0,0,68.09,0.0,0.0,0.0,5
2024-05-20,Ostergotland County,472446,18,161,0,0,6.06,732.97,0.0,0.0,0
2024-05-20,Orebro County,308375,16,120,0,0,12.46,961.05,0.0,0.0,0
2024-05-20,Norrbotten County,248620,8,0,0,0,9.72,0.0,0.0,0.0,2
2024-05-20,Kronoberg County,203351,35,0,0,0,17.28,0.0,0.0,0.0,2
2024-05-20,Kalmar County,246352,14,0,0,0,4.87,0.0,0.0,0.0,3
2024-05-20,Jonkoping County,370009,39,156,0,0,7.82,146.98,0.0,0.0,2
2024-05-20,Jamtland County,132839,6,0,0,0,0.29,0.0,0.0,0.0,2
2024-05-20,Halland County,345074,91,12380,842,52857,26.95,1254.0,2205.63,55.15,4
2024-05-20,Gotland County,60971,3,0,0,0,14.73,0.0,0.0,0.0,1
2024-05-20,Gavleborg County,284558,18,0,0,0,1.97,0.0,0.0,0.0,0
2024-05-20,Dalarna County,286546,18,0,0,0,13.49,0.0,0.0,0.0,0
2024-05-20,Blekinge County,157223,8,0,0,0,2.18,0.0,0.0,0.0,0
2024-05-27,Vastra Gotaland County,1772821,3284,546996,11683,1033579,2045.15,44304.4,38427.69,621.52,22
2024-05-27,Vastmanland County,281158,8,52,0,0,2.89,357.74,0.0,0.0,1
2024-05-27,Vasternorrland County,241458,11,21,0,0,4.69,75.3,0.0,0.0,0
2024-05-27,Vasterbotten County,281138,18,28,0,0,47.34,25.17,0.0,0.0,1
2024-05-27,Varmland County,283384,16,42,0,0,9.86,136.79,0.0,0.0,2
2024-05-27,Uppsala County,407912,26,96,0,0,83.21,183.77,0.0,0.0,3
2024-05-27,Stockholm County,2473307,397,1007,0,0,293.11,4376.17,0.0,0.0,8
2024-05-27,Sodermanland County,301542,14,48,0,0,5.53,153.77,0.0,0.0,1
2024-05-27,Skane County,1428626,139,318,0,0,146.36,2504.67,0.0,0.0,7
2024-05-27,Ostergotland County,472446,20,90,0,0,13.49,216.81,0.0,0.0,1
2024-05-27,Orebro County,308375,22,49,0,0,4.54,394.32,0.0,0.0,2
2024-05-27,Norrbotten County,248620,14,23,0,0,3.67,81.84,0.0,0.0,1
2024-05-27,Kronoberg County,203351,26,34,0,0,17.75,180.42,0.0,0.0,3
2024-05-27,Kalmar County,246352,13,22,0,0,1.52,131.41,0.0,0.0,1
2024-05-27,Jonkoping County,370009,27,62,0,0,23.95,212.03,0.0,0.0,3
2024-05-27,Jamtland County,132839,8,6,0,0,3.24,0.0,0.0,0.0,1
2024-05-27,Halland County,345074,79,13354,848,51692,41.81,1624.98,2121.44,56.39,4
2024-05-27,Gotland County,60971,1,6,0,0,0.0,0.0,0.0,0.0,0
2024-05-27,Gavleborg County,284558,33,54,0,0,1.48,0.0,0.0,0.0,4
2024-05-27,Dalarna County,286546,23,44,0,0,10.61,76.13,0.0,0.0,3
2024-05-27,Blekinge County,157223,7,33,0,0,21.74,39.3,0.0,0.0,1
2024-06-03,Vastra Gotaland County,1772821,3370,5328,13935,219956,2188.89,21485.29,9442.61,689.98,20
2024-06-03,Vastmanland County,281158,15,46,0,0,7.91,0.0,0.0,0.0,1
2024-06-03,Vasternorrland County,241458,11,34,0,0,0.57,324.64,0.0,0.0,0
2024-06-03,Vasterbotten County,281138,12,49,0,0,16.28,0.0,0.0,0.0,0
2024-06-03,Varmland County,283384,21,70,0,0,121.1,168.93,0.0,0.0,3
2024-06-03,Uppsala County,407912,26,115,0,0,13.97,95.81,0.0,0.0,2
2024-06-03,Stockholm County,2473307,405,1172,1,0,205.96,3778.91,0.0,0.01,3
2024-06-03,Sodermanland County,301542,21,65,0,0,3.42,150.02,0.0,0.0,2
2024-06-03,Skane County,1428626,168,444,0,0,66.49,1200.17,0.0,0.0,3
2024-06-03,Ostergotland County,472446,32,86,0,0,32.99,430.59,0.0,0.0,2
2024-06-03,Orebro County,308375,23,73,0,0,17.54,228.08,0.0,0.0,0
2024-06-03,Norrbotten County,248620,14,25,0,0,2.48,199.29,0.0,0.0,1
2024-06-03,Kronoberg County,203351,22,39,0,0,5.72,50.06,0.0,0.0,1
2024-06-03,Kalmar County,246352,29,26,0,0,8.66,6.08,0.0,0.0,2
2024-06-03,Jonkoping County,370009,24,61,0,0,1.3,479.81,0.0,0.0,3
2024-06-03,Jamtland County,132839,7,15,0,0,0.07,91.86,0.0,0.0,1
2024-06-03,Halland County,345074,89,225,880,12280,129.47,979.94,536.17,58.91,4
2024-06-03,Gotland County,60971,3,9,0,0,1.52,0.0,0.0,0.0,0
2024-06-03,Gavleborg County,284558,21,64,0,0,6.88,147.13,0.0,0.0,2
2024-06-03,Dalarna County,286546,34,43,0,0,7.14,330.74,0.0,0.0,1
2024-06-03,Blekinge County,157223,12,43,0,0,1.81,462.28,0.0,0.0,0
2024-06-10,Vastra Gotaland County,1772821,2890,5036,12880,159274,1980.36,16824.27,6349.54,622.22,20
2024-06-10,Vastmanland County,281158,13,98,0,60,9.72,477.56,7.79,0.0,1
2024-06-10,Vasternorrland County,241458,18,63,0,50,4.6,342.26,8.76,0.0,0
2024-06-10,Vasterbotten County,281138,19,73,0,41,2.42,315.65,4.45,0.0,0
2024-06-10,Varmland County,283384,45,92,0,79,420.1,261.9,6.87,0.0,0
2024-06-10,Uppsala County,407912,29,124,0,51,19.99,101.32,4.3,0.0,0
2024-06-10,Stockholm County,2473307,427,1405,0,355,430.29,6007.96,60.49,0.0,7
2024-06-10,Sodermanland County,301542,16,80,0,63,16.42,682.41,5.52,0.0,2
2024-06-10,Skane County,1428626,138,461,0,279,74.69,1326.41,34.65,0.0,6
2024-06-10,Ostergotland County,472446,48,109,0,101,30.94,227.99,13.15,0.0,2
2024-06-10,Orebro County,308375,24,65,0,50,8.49,425.45,5.3,0.0,0
2024-06-10,Norrbotten County,248620,15,59,0,39,1.19,190.27,6.04,0.0,0
2024-06-10,Kronoberg County,203351,27,28,0,29,5.45,29.43,1.97,0.0,2
2024-06-10,Kalmar County,246352,13,49,0,68,19.03,280.12,5.85,0.0,3
2024-06-10,Jonkoping County,370009,28,61,0,81,3.13,744.9,8.38,0.0,2
2024-06-10,Jamtland County,132839,3,16,0,32,0.14,32.74,4.47,0.0,0
2024-06-10,Halland County,345074,105,225,538,7793,59.53,1117.23,263.5,33.61,5
2024-06-10,Gotland County,60971,1,15,0,22,0.07,118.26,2.34,0.0,0
2024-06-10,Gavleborg County,284558,30,80,0,62,22.09,306.46,7.96,0.0,1
2024-06-10,Dalarna County,286546,35,56,0,67,68.52,165.46,7.73,0.0,2
2024-06-10,Blekinge County,157223,10,21,0,49,38.55,18.94,4.0,0.0,1
2024-06-17,Vastra Gotaland County,1772821,1933,3098,22337,132042,1787.29,18326.43,5663.24,1110.61,21
2024-06-17,Vastmanland County,281158,7,65,0,170,5.18,169.46,24.13,0.0,1
2024-06-17,Vasternorrland County,241458,4,55,0,118,0.32,199.38,11.71,0.0,0
2024-06-17,Vasterbotten County,281138,14,77,0,128,8.21,217.55,10.68,0.0,1
2024-06-17,Varmland County,283384,22,89,0,200,178.73,46.17,15.76,0.0,0
2024-06-17,Uppsala County,407912,14,124,0,149,47.09,603.95,14.8,0.0,0
2024-06-17,Stockholm County,2473307,256,1399,0,919,295.93,6099.69,107.02,0.0,3
2024-06-17,Sodermanland County,301542,6,85,0,194,1.92,479.65,20.24,0.0,0
2024-06-17,Skane County,1428626,104,540,0,642,65.64,2562.76,64.57,0.0,6
2024-06-17,Ostergotland County,472446,25,99,0,222,17.25,143.52,24.76,0.0,1
2024-06-17,Orebro County,308375,21,74,0,139,2.42,364.95,9.9,0.0,1
2024-06-17,Norrbotten County,248620,6,56,0,103,0.49,7.85,14.5,0.0,0
2024-06-17,Kronoberg County,203351,5,32,0,86,0.86,485.22,7.79,0.0,1
2024-06-17,Kalmar County,246352,14,80,0,141,16.86,302.81,11.71,0.0,0
2024-06-17,Jonkoping County,370009,21,96,0,207,31.57,362.76,20.9,0.0,0
2024-06-17,Jamtland County,132839,4,23,0,78,0.16,315.52,9.29,0.0,0
2024-06-17,Halland County,345074,47,109,0,11160,14.28,479.64,353.28,0.0,4
2024-06-17,Gotland County,60971,2,17,0,46,0.15,0.0,3.14,0.0,0
2024-06-17,Gavleborg County,284558,14,112,0,169,14.53,217.24,23.74,0.0,1
2024-06-17,Dalarna County,286546,20,55,0,212,96.7,250.35,22.53,0.0,1
2024-06-17,Blekinge County,157223,5,31,0,122,3.81,95.23,9.13,0.0,0
2024-06-24,Vastra Gotaland County,1772821,3830,5920,20665,165054,2154.87,27620.5,8379.81,1010.96,24
2024-06-24,Vastmanland County,281158,11,86,0,0,4.12,430.37,0.0,0.0,2
2024-06-24,Vasternorrland County,241458,19,24,0,0,24.99,290.53,0.0,0.0,2
2024-06-24,Vasterbotten County,281138,33,49,0,0,27.33,620.86,0.0,0.0,1
2024-06-24,Varmland County,283384,46,76,0,0,50.38,355.08,0.0,0.0,1
2024-06-24,Uppsala County,407912,23,79,0,0,11.84,172.95,0.0,0.0,1
2024-06-24,Stockholm County,2473307,537,1345,0,0,169.66,3795.87,0.0,0.0,7
2024-06-24,Sodermanland County,301542,13,63,0,0,3.16,25.14,0.0,0.0,1
2024-06-24,Skane County,1428626,205,447,0,0,100.2,1685.04,0.0,0.0,6
2024-06-24,Ostergotland County,472446,32,102,0,0,30.67,625.58,0.0,0.0,2
2024-06-24,Orebro County,308375,31,59,0,0,6.32,116.98,0.0,0.0,1
2024-06-24,Norrbotten County,248620,10,42,0,0,0.65,45.67,0.0,0.0,0
2024-06-24,Kronoberg County,203351,8,23,0,0,0.58,167.7,0.0,0.0,2
2024-06-24,Kalmar County,246352,21,40,0,0,3.69,136.94,0.0,0.0,1
2024-06-24,Jonkoping County,370009,56,76,0,0,50.52,64.11,0.0,0.0,4
2024-06-24,Jamtland County,132839,11,13,0,0,0.5,0.0,0.0,0.0,0
2024-06-24,Halland County,345074,108,283,0,12179,19.98,724.32,370.06,0.0,5
2024-06-24,Gotland County,60971,8,18,0,0,0.29,12.78,0.0,0.0,0
2024-06-24,Gavleborg County,284558,45,97,0,0,16.46,420.6,0.0,0.0,1
2024-06-24,Dalarna County,286546,26,50,0,0,6.48,137.51,0.0,0.0,0
2024-06-24,Blekinge County,157223,13,35,0,0,10.72,196.56,0.0,0.0,2
2024-07-01,Vastra Gotaland County,1772821,4169,5261,20826,198215,2173.51,24005.38,9214.13,1023.14,23
2024-07-01,Vastmanland County,281158,15,54,0,0,2.23,94.26,0.0,0.0,0
2024-07-01,Vasternorrland County,241458,18,27,0,0,13.45,42.24,0.0,0.0,2
2024-07-01,Vasterbotten County,281138,19,58,0,0,14.31,119.36,0.0,0.0,0
2024-07-01,Varmland County,283384,33,62,0,0,17.31,322.35,0.0,0.0,1
2024-07-01,Uppsala County,407912,27,83,0,0,2.15,134.62,0.0,0.0,3
2024-07-01,Stockholm County,2473307,491,1061,0,0,199.95,3731.38,0.0,0.0,6
2024-07-01,Sodermanland County,301542,23,69,0,0,4.98,550.38,0.0,0.0,0
2024-07-01,Skane County,1428626,214,419,0,0,142.71,2381.7,0.0,0.0,7
2024-07-01,Ostergotland County,472446,37,79,0,0,10.47,259.25,0.0,0.0,1
2024-07-01,Orebro County,308375,24,90,0,0,2.63,466.17,0.0,0.0,0
2024-07-01,Norrbotten County,248620,16,29,0,0,2.3,0.0,0.0,0.0,1
2024-07-01,Kronoberg County,203351,32,46,0,0,8.34,284.75,0.0,0.0,2
2024-07-01,Kalmar County,246352,26,40,0,0,3.96,83.69,0.0,0.0,0
2024-07-01,Jonkoping County,370009,43,57,0,0,30.09,19.92,0.0,0.0,2
2024-07-01,Jamtland County,132839,10,3,0,0,2.21,0.0,0.0,0.0,0
2024-07-01,Halland County,345074,144,267,0,14258,107.72,1066.28,392.94,0.0,3
2024-07-01,Gotland County,60971,8,17,0,0,18.16,0.0,0.0,0.0,0
2024-07-01,Gavleborg County,284558,29,48,0,0,5.01,149.94,0.0,0.0,1
2024-07-01,Dalarna County,286546,23,23,0,0,40.94,0.0,0.0,0.0,4
2024-07-01,Blekinge County,157223,8,17,0,0,17.19,27.02,0.0,0.0,2
2024-07-08,Vastra Gotaland County,1772821,2352,4300,22827,269688,2208.52,21335.97,10589.38,997.72,26
2024-07-08,Vastmanland County,281158,6,35,0,0,0.22,63.3,0.0,0.0,1
2024-07-08,Vasternorrland County,241458,10,38,0,0,1.72,30.38,0.0,0.0,1
2024-07-08,Vasterbotten County,281138,8,70,0,0,2.52,456.24,0.0,0.0,1
2024-07-08,Varmland County,283384,35,48,0,0,8.19,70.96,0.0,0.0,1
2024-07-08,Uppsala County,407912,15,96,0,0,1.7,359.53,0.0,0.0,3
2024-07-08,Stockholm County,2473307,300,904,0,0,237.73,3242.05,0.0,0.0,7
2024-07-08,Sodermanland County,301542,10,72,0,0,6.93,135.01,0.0,0.0,2
2024-07-08,Skane County,1428626,124,474,1,0,144.47,1599.74,0.0,0.02,8
2024-07-08,Ostergotland County,472446,17,83,0,0,12.38,86.31,0.0,0.0,1
2024-07-08,Orebro County,308375,15,45,0,0,0.75,33.6,0.0,0.0,1
2024-07-08,Norrbotten County,248620,8,33,0,0,1.54,71.65,0.0,0.0,1
2024-07-08,Kronoberg County,203351,9,55,0,0,0.45,0.0,0.0,0.0,1
2024-07-08,Kalmar County,246352,38,45,0,0,22.09,234.21,0.0,0.0,1
2024-07-08,Jonkoping County,370009,28,69,0,0,9.31,190.58,0.0,0.0,3
2024-07-08,Jamtland County,132839,5,19,0,0,1.44,75.34,0.0,0.0,0
2024-07-08,Halland County,345074,118,231,0,11900,50.6,875.34,331.27,0.0,6
2024-07-08,Gotland County,60971,4,13,0,0,0.22,252.54,0.0,0.0,1
2024-07-08,Gavleborg County,284558,25,64,0,0,14.24,55.59,0.0,0.0,0
2024-07-08,Dalarna County,286546,25,40,0,0,2.8,250.6,0.0,0.0,1
2024-07-08,Blekinge County,157223,10,20,0,0,3.66,200.16,0.0,0.0,1
2024-07-15,Vastra Gotaland County,1772821,1674,3842,23103,250550,2133.15,19459.08,10044.82,936.31,11
2024-07-15,Vastmanland County,281158,7,46,0,0,0.47,58.85,0.0,0.0,1
2024-07-15,Vasternorrland County,241458,4,39,0,0,4.75,0.0,0.0,0.0,0
2024-07-15,Vasterbotten County,281138,11,55,0,0,97.99,107.46,0.0,0.0,0
2024-07-15,Varmland County,283384,8,64,0,0,28.91,541.89,0.0,0.0,1
2024-07-15,Uppsala County,407912,9,83,0,0,5.8,588.15,0.0,0.0,1
2024-07-15,Stockholm County,2473307,224,972,0,0,203.8,4005.38,0.0,0.0,2
2024-07-15,Sodermanland County,301542,16,59,0,0,14.3,482.43,0.0,0.0,2
2024-07-15,Skane County,1428626,103,354,1,0,112.08,998.93,0.0,0.03,1
2024-07-15,Ostergotland County,472446,23,91,0,0,13.26,0.0,0.0,0.0,0
2024-07-15,Orebro County,308375,17,48,0,0,36.84,42.58,0.0,0.0,0
2024-07-15,Norrbotten County,248620,9,35,0,0,2.02,172.63,0.0,0.0,0
2024-07-15,Kronoberg County,203351,7,32,0,0,14.4,200.69,0.0,0.0,1
2024-07-15,Kalmar County,246352,19,39,0,0,17.67,107.28,0.0,0.0,0
2024-07-15,Jonkoping County,370009,20,48,0,0,3.65,76.55,0.0,0.0,0
2024-07-15,Jamtland County,132839,4,11,0,0,0.15,2.47,0.0,0.0,0
2024-07-15,Halland County,345074,70,196,2,11407,125.85,621.96,306.41,0.06,1
2024-07-15,Gotland County,60971,2,11,0,0,0.08,439.6,0.0,0.0,0
2024-07-15,Gavleborg County,284558,19,72,0,0,2.63,356.39,0.0,0.0,0
2024-07-15,Dalarna County,286546,3,47,0,0,0.24,56.32,0.0,0.0,0
2024-07-15,Blekinge County,157223,10,18,0,0,2.15,19.11,0.0,0.0,0
2024-07-22,Vastra Gotaland County,1772821,3009,2112,19629,241077,1874.5,13650.14,9454.79,803.3,11
2024-07-22,Vastmanland County,281158,12,57,0,0,11.29,250.22,0.0,0.0,0
2024-07-22,Vasternorrland County,241458,9,38,0,0,2.64,16.56,0.0,0.0,1
2024-07-22,Vasterbotten County,281138,18,67,0,0,6.08,35.61,0.0,0.0,0
2024-07-22,Varmland County,283384,41,68,0,0,20.06,11.92,0.0,0.0,0
2024-07-22,Uppsala County,407912,8,71,0,0,1.27,216.09,0.0,0.0,0
2024-07-22,Stockholm County,2473307,384,1080,0,0,376.73,2272.97,0.0,0.0,1
2024-07-22,Sodermanland County,301542,14,59,0,0,17.79,276.21,0.0,0.0,0
2024-07-22,Skane County,1428626,187,468,0,0,129.13,1085.08,0.0,0.0,1
2024-07-22,Ostergotland County,472446,36,73,0,0,24.31,212.77,0.0,0.0,1
2024-07-22,Orebro County,308375,31,56,0,0,31.4,239.47,0.0,0.0,1
2024-07-22,Norrbotten County,248620,9,36,0,0,0.59,262.74,0.0,0.0,0
2024-07-22,Kronoberg County,203351,11,37,0,0,3.59,355.46,0.0,0.0,1
2024-07-22,Kalmar County,246352,29,38,0,0,19.58,196.48,0.0,0.0,0
2024-07-22,Jonkoping County,370009,46,71,0,0,47.18,269.57,0.0,0.0,0
2024-07-22,Jamtland County,132839,6,11,0,0,0.37,0.0,0.0,0.0,0
2024-07-22,Halland County,345074,120,122,1,10477,21.39,653.94,226.79,0.02,1
2024-07-22,Gotland County,60971,4,18,0,0,5.8,0.0,0.0,0.0,0
2024-07-22,Gavleborg County,284558,20,63,0,0,2.44,123.75,0.0,0.0,0
2024-07-22,Dalarna County,286546,33,53,0,0,6.21,288.27,0.0,0.0,0
2024-07-22,Blekinge County,157223,18,33,0,0,4.56,130.56,0.0,0.0,1
2024-07-29,Vastra Gotaland County,1772821,3047,2682,18669,243590,5101.89,20027.45,9436.65,849.2,9
2024-07-29,Vastmanland County,281158,12,64,0,0,3.99,145.34,0.0,0.0,1
2024-07-29,Vasternorrland County,241458,24,41,0,0,59.59,0.0,0.0,0.0,0
2024-07-29,Vasterbotten County,281138,30,72,0,0,9.5,264.94,0.0,0.0,0
2024-07-29,Varmland County,283384,44,64,0,0,44.67,128.94,0.0,0.0,0
2024-07-29,Uppsala County,407912,18,82,0,0,38.0,284.62,0.0,0.0,1
2024-07-29,Stockholm County,2473307,473,1282,0,0,670.62,4656.49,0.0,0.0,4
2024-07-29,Sodermanland County,301542,16,68,0,0,54.92,265.7,0.0,0.0,1
2024-07-29,Skane County,1428626,217,497,0,0,256.46,3011.02,0.0,0.0,2
2024-07-29,Ostergotland County,472446,22,116,0,0,42.8,566.44,0.0,0.0,1
2024-07-29,Orebro County,308375,23,62,0,0,40.02,109.58,0.0,0.0,0
2024-07-29,Norrbotten County,248620,9,48,0,0,0.47,145.53,0.0,0.0,0
2024-07-29,Kronoberg County,203351,20,48,0,0,45.36,107.86,0.0,0.0,0
2024-07-29,Kalmar County,246352,36,31,0,0,5.25,134.6,0.0,0.0,0
2024-07-29,Jonkoping County,370009,32,106,0,0,40.04,541.87,0.0,0.0,0
2024-07-29,Jamtland County,132839,3,9,0,0,0.22,182.78,0.0,0.0,0
2024-07-29,Halland County,345074,131,124,1,10402,198.29,1022.81,224.34,0.04,3
2024-07-29,Gotland County,60971,8,38,0,0,0.61,449.72,0.0,0.0,0
2024-07-29,Gavleborg County,284558,87,90,0,0,32.46,192.08,0.0,0.0,0
2024-07-29,Dalarna County,286546,16,51,0,0,6.83,230.62,0.0,0.0,1
2024-07-29,Blekinge County,157223,7,30,0,0,0.95,0.0,0.0,0.0,0
2024-08-05,Vastra Gotaland County,1772821,2778,3037,23932,248450,5690.18,17191.32,10215.58,1023.05,23
2024-08-05,Vastmanland County,281158,22,77,0,0,86.83,686.64,0.0,0.0,0
2024-08-05,Vasternorrland County,241458,15,52,0,0,146.95,136.05,0.0,0.0,1
2024-08-05,Vasterbotten County,281138,22,75,0,0,7.39,263.77,0.0,0.0,0
2024-08-05,Varmland County,283384,45,93,0,0,22.49,224.69,0.0,0.0,0
2024-08-05,Uppsala County,407912,21,115,0,0,65.88,482.36,0.0,0.0,3
2024-08-05,Stockholm County,2473307,403,1587,0,0,475.82,8874.86,0.0,0.0,6
2024-08-05,Sodermanland County,301542,18,84,0,0,91.97,408.32,0.0,0.0,3
2024-08-05,Skane County,1428626,189,593,0,0,475.85,2654.08,0.0,0.0,4
2024-08-05,Ostergotland County,472446,38,117,0,0,35.81,122.19,0.0,0.0,2
2024-08-05,Orebro County,308375,28,68,0,0,49.64,1058.89,0.0,0.0,0
2024-08-05,Norrbotten County,248620,9,72,0,0,66.31,326.63,0.0,0.0,1
2024-08-05,Kronoberg County,203351,18,34,0,0,32.96,488.19,0.0,0.0,2
2024-08-05,Kalmar County,246352,39,47,0,0,51.26,349.98,0.0,0.0,1
2024-08-05,Jonkoping County,370009,42,89,0,0,198.39,461.15,0.0,0.0,2
2024-08-05,Jamtland County,132839,13,17,0,0,13.65,56.27,0.0,0.0,1
2024-08-05,Halland County,345074,104,119,1,10505,231.22,177.31,225.76,0.02,4
